x0,y0,attracted
0.7829368372860714,0.8234690769772706,1
0.8544866285873347,0.8304449082276629,-1
0.3553351441422625,1.3411161985747126,1
0.41902923944692827,1.3784003879694944,-1
0.9208506496521687,-0.09789372643632965,1
0.9893310184919243,-0.12860950707252838,-1
-0.9320478479802417,0.4775797605688063,1
-0.979010940193082,0.4134394176021956,-1
-0.3881922784481334,-0.25922941054338644,1
-0.3594089718128771,-0.32560299625853106,-1
-0.8067554924761653,0.7423771805855943,1
-0.8223524136106097,0.8147535717025502,-1
0.3727837450582646,1.3172424050321951,1
0.4193414377142641,1.3431320696547375,-1
0.421254305570537,-0.2505893439911854,1
0.4678855700671623,-0.2859966568165632,-1
-0.6463245357677048,-0.19764997121280597,1
-0.6342550328032035,-0.269954201269593,-1
-0.8056033221476383,0.7425044186954963,1
-0.8200480729535558,0.8150080479223542,-1
-0.8144306634944847,0.7239163598244316,1
-0.8377027556472485,0.7778319301802248,-1
-0.8280328800619907,0.7168838912461217,1
-0.8649071887822606,0.7637669930236051,-1
0.8330251119103558,-0.13145477426074534,1
0.9036417937908808,-0.16630066833593593,-1
-0.791493260427064,0.7849828104544804,1
-0.7916606049697357,0.8424738209474014,-1
1.0433039531957418,0.02105069763124859,1
1.106561281628068,-0.0013268917424545078,-1
0.12050319982795837,1.4888182242406889,1
0.16608628838644235,1.5297590959792915,-1
0.24440827958100303,1.4024974343635468,1
0.285830953617912,1.4317973001593431,-1
-0.8330117817584459,0.7054488799576124,1
-0.874864992175171,0.7408969704465863,-1
-0.9599056923596159,0.4264695680117827,1
-0.9936551165631949,0.3777633237204116,-1
0.4436962986236966,1.271139648710829,1
0.5054390421219674,1.3011965916729387,-1
-0.7911585713417209,0.6700007894686384,1
-0.8565719562152708,0.7335028924554307,-1
-0.8389195243012433,0.7287498318293291,1
-0.8866804772607658,0.7874988741900198,-1
0.012683016095653435,1.492187661411003,1
0.07010027234118016,1.5509152951211718,-1
-0.8097778316694805,0.7969169876674511,1
-0.8190874618333603,0.8603750867668575,-1
-0.9543486236525841,0.4313377815400864,1
-0.9951461367302998,0.3716720295579484,-1
-0.8757940975791082,0.6473144210737118,1
-0.9604296238164955,0.6246280526787853,-1
0.8651663117031796,0.5641753624974408,1
0.9265116777418796,0.5602559022392484,-1
-0.7911585713417209,0.6700007894686384,1
-0.8580617905181773,0.7301881117007825,-1
0.1759459102239479,1.489543189437018,1
0.22199850458421785,1.5285690180069407,-1
-0.7911585713417209,0.6700007894686384,1
-0.8525387249686538,0.7422401576200386,-1
-0.9887830588101119,0.316145274475891,1
-1.02830795630379,0.24537417147734158,-1
0.6298454560612591,1.0589597206383758,1
0.6916282398613887,1.075870978515321,-1
0.8050133038667213,-0.14841005710400984,1
0.8641307807262933,-0.17872156994003385,-1
0.9748630235529555,0.19353873497017426,1
1.0379352233706225,0.17652223302380055,-1
-0.8573213815924368,0.6262985162541392,1
-0.9234841918431527,0.5825962430396401,-1
-0.44231934883480895,1.2847156666869217,1
-0.39871444602144496,1.3615550263392073,-1
0.6549023525075359,0.9984991782468592,1
0.7084601645019529,1.0106657852386451,-1
-0.17460808252063897,-0.2761477282928816,1
-0.1335047165992335,-0.3392242961436496,-1
0.7809243483764314,-0.19069259805297378,1
0.8413890760578988,-0.2237961898807281,-1
-0.8768047233789402,0.6294217069896493,1
-0.9624508754161596,0.5888426245106602,-1
0.5675459198071402,-0.2188118479015442,1
0.6198037848513271,-0.2529969493388589,-1
-0.7911585713417209,0.6700007894686384,1
-0.8724972311574511,0.7193969637025668,-1
0.2401653436720129,1.3976152003419915,1
0.2974611167283314,1.4380382231682889,-1
0.7682999685321941,0.7454080672320968,1
0.839184447617372,0.7488356707667996,-1
-0.6992177143372709,0.9817293702313548,1
-0.6808295429363809,1.0440750863838981,-1
-0.7911585713417209,0.6700007894686384,1
-0.8535593425693723,0.730153776065093,-1
0.6011120937804568,-0.22103291227927824,1
0.6508360461062489,-0.252855544484561,-1
0.07612352893277285,1.488981970881087,1
0.11554544258161348,1.5262083882180164,-1
-0.6800080467011433,1.003670713557626,1
-0.652220415540999,1.087088194579873,-1
0.6282958490537234,1.0484724878862857,1
0.6772425532052905,1.061523236107584,-1
0.5433906314263437,1.16257930015739,1
0.6302128240511038,1.1380927628231903,-1
0.32261207019723837,1.3934025236921266,1
0.3937228708288033,1.429532702646706,-1
1.037138166872607,0.13650973409349743,1
1.0774798407234791,0.08657485353980651,-1
-1.00734543687607,0.29789478837233224,1
-1.0472249049181632,0.2626406027131874,-1
-0.3031315818351106,-0.2871647964235467,1
-0.31687862350636575,-0.3395706891986112,-1
-0.17821757614630035,1.4207647519562747,1
-0.2500918872585113,1.4547029432382463,-1
0.33030764030793736,1.3650587632889892,1
0.403983630976402,1.3917410221091897,-1
0.6270716145193207,-0.24452756997197234,1
0.6455641840270627,-0.29915398271484234,-1
-0.5096307498831691,-0.2653820316564113,1
-0.5317346933898017,-0.320753246602297,-1
-0.46221822012398367,1.2653345198343895,1
-0.5257179855047089,1.263148134612834,-1
-0.5019412561847922,1.1816882549145984,1
-0.5698546922389407,1.1702078402575107,-1
-0.3564788251876384,1.3272364965408834,1
-0.4496305238856748,1.3356813984833824,-1
1.0437953799186632,0.09558211898936707,1
1.086273366810305,0.041517124996684286,-1
-0.510692016437582,1.1783923463546255,1
-0.5670530786866843,1.1686996517661017,-1
1.0223641378320627,0.20349806525731096,1
1.0574827712755057,0.16190137596611567,-1
0.21394602972014765,1.4153426177550503,1
0.24883481685934905,1.458786161397271,-1
0.2686874168788518,1.4059811773680382,1
0.32182333307095456,1.4463042408812548,-1
-0.38137333366991466,1.270061440098336,1
-0.4795039340644063,1.2670713307523258,-1
-1.0160555089642758,0.19570643524894454,1
-1.0610689160549485,0.15213421318576678,-1
0.3109039593588691,1.3500390450960924,1
0.37811205637764433,1.371714731185327,-1
-0.4246248261847056,1.2448890967788588,1
-0.5136089085992471,1.2382019484372706,-1
-0.4518253969001509,1.2215662362459154,1
-0.5319832633576786,1.2125025575912762,-1
0.11839859844462515,1.4473274578298645,1
0.12295806351566602,1.5284851933306025,-1
-0.5000423822945208,1.2179204839755764,1
-0.5609745873542272,1.2112113336902952,-1
-1.0025244561885107,0.2950813873506144,1
-1.040862529446823,0.26094584943758775,-1
-0.7780767095655983,0.8369795305363594,1
-0.8273742861138285,0.8120888385201357,-1
0.7734130892988785,0.8222407833146945,1
0.839826431398512,0.7759636629633252,-1
-0.4290943290934251,1.2349447545149141,1
-0.5188233286594198,1.2266002157960019,-1
0.2525908632736369,1.4434658160478335,1
0.28841866201641025,1.4830792733526947,-1
-0.41252513244485434,1.2711008922726825,1
-0.4994925992360873,1.2687823765133983,-1
-1.040347781354793,-0.02549964717401776,1
-1.0882489250905154,-0.08010429859078468,-1
0.4457205564150064,1.2619335664229174,1
