x0,y0,z0,attracted
-10.514096371527138,32.08921883894164,12.819487454863292,1
-10.510698324820705,32.083949881935624,12.820021506338463,-1
-26.419808414105617,32.67659997051827,14.61746338574637,1
-26.422761271995135,32.67268029721619,14.618516345913786,-1
-20.386104301418037,32.26666092598185,11.712709919992067,1
-20.3880329550891,32.25713704384016,11.712774669941226,-1
-14.560755617524759,-28.60613746826028,12.999805773119068,1
-14.560504856227345,-28.611333217033142,12.999903776172589,-1
-6.509469194031037,31.91402332370663,16.55481149263734,1
-6.503062483254638,31.907437856941044,16.557542005545876,-1
-0.28425856722783444,39.32202156469985,-22.76025230507054,1
-0.2806562758339819,39.32111764966426,-22.767224670676974,-1
-21.405274385874492,34.27402475159309,-21.58788826342171,1
-21.405839368570962,34.272421816222376,-21.59348973290323,-1
-30.13599469392011,40.746687806912064,-8.899102876765218,1
-30.140216088986783,40.745627587964336,-8.906277415587098,-1
-14.585072879387788,28.339122918035294,-8.049966053702377,1
-14.58409561484308,28.334773083805082,-8.055510953219324,-1
0.7089706654055601,30.1883546739392,3.2178982056510774,1
0.7161901085292647,30.183124708659726,3.2146598335749683,-1
-16.2151017470534,31.977357832938747,8.844799972279919,1
-16.214264958943275,31.971987643401732,8.843530806101949,-1
-11.588372679524102,32.06359927319014,14.561935606526974,1
-11.585583210441454,32.05854429684756,14.563198552331578,-1
-36.08537634384945,-41.630763913225294,-41.73862892165614,1
-36.086564862360476,-41.63639385181527,-41.74214701908895,-1
-17.49647432071649,31.68693347576029,16.854110493393545,1
-17.496161603400132,31.680154271186563,16.857036324818395,-1
-8.03335166784153,-30.335184157281898,13.125318544717146,1
-8.032013034346303,-30.345084800962447,13.125517701985814,-1
-7.447430515333781,31.65937280551953,7.656443925641867,1
-7.44144466234407,31.652532138685572,7.654199014069736,-1
-12.258746015176502,-3.7295927446319075,-21.507017641099385,1
-12.257825491669843,-3.73713890523863,-21.51228153005627,-1
-2.676984835399675,0.2536589328209328,11.020811939526597,1
-2.67366860137386,0.24427196376713234,11.020679609293271,-1
22.262292292299975,-33.20591879244944,-11.83867012623822,1
22.26501106324241,-33.21111044078902,-11.840253044665472,-1
19.845182918007353,47.44190037107951,18.214794125634768,1
19.852579394379546,47.44261482578985,18.21607835024331,-1
-20.807659260636136,-21.76621012104203,24.433520356977304,1
-20.808066975318134,-21.775916509988622,24.435415676557568,-1
8.848368906859148,32.099979456394905,-28.30025295059026,1
8.853401217169655,32.09779444798134,-28.30772296184766,-1
-24.476991835461057,-1.8116414550479303,-18.39891783097966,1
-24.477891615486605,-1.8180287730488187,-18.40312536040841,-1
-7.55031547786885,-25.239912102913735,29.305955953094358,1
-7.548857797250582,-25.24949036360458,29.30840828847066,-1
-30.892836091989658,44.942643038910575,40.45012764458767,1
-30.896828154825133,44.94300423561568,40.45908775043752,-1
3.1917298028280383,30.845502467371606,7.989949711943942,1
3.199117178285594,30.841004716339647,7.988682508355794,-1
-5.358209093075204,41.435030712878145,-21.15985388168717,1
-5.355555214956469,41.43454032748466,-21.166708873558647,-1
2.860883247458989,40.424422420056715,-20.352228442860287,1
2.8638835695448535,40.423940909223944,-20.356816974731515,-1
15.622596412842217,46.114808934555526,-4.780962680562449,1
15.630318714705538,46.11534408119604,-4.784726814915125,-1
-6.3660898585151795,30.009854983660965,0.9349613996814375,1
-6.362015870312116,30.005054990823172,0.9312320633859419,-1
-21.905076594390394,31.877714165911435,16.08674840003013,1
-21.90780953589592,31.869266103264604,16.08990831569271,-1
-11.558961824768033,-28.4996172656525,3.4034538959993466,1
-11.558140869233613,-28.50875283841551,3.4024135808659466,-1
-0.029926875191031092,31.125312954454927,7.30120275404776,1
-0.022799775492370986,31.12030871503981,7.299489339861358,-1
-16.89220274974738,31.63286787280638,17.318104051650508,1
-16.891380854935953,31.6242765244595,17.32212362507356,-1
-14.679181234671947,27.850890530359965,-9.778702480702329,1
-14.67819578043007,27.846239393453416,-9.784954489377412,-1
-25.607438493888417,-14.467768473150038,-12.184484932064086,1
-25.608563468044032,-14.476444195954393,-12.188032580584121,-1
-5.0674372234291845,31.811607659990877,9.829823043626773,1
-5.063668527901131,31.80813423376473,9.829299362782944,-1
-24.673053096147285,31.67610949442108,18.079569002955502,1
-24.67680093934267,31.669255063537236,18.08321857360754,-1
28.235519804254928,43.634112731735016,21.724002249665084,1
28.243186230524778,43.63408839889242,21.725673262420667,-1
-17.394752359636243,32.12346252109192,9.314249799730884,1
-17.394219557008242,32.11404606558772,9.312375666102671,-1
14.263270827171302,-30.121211450071634,25.236617415404908,1
14.26527863239249,-30.125802792385585,25.23746248189248,-1
-13.029810813414834,31.75272022868935,7.463121240787,1
-13.02629714124722,31.74430882015326,7.460204243590726,-1
-11.636564818134891,31.954566588180484,16.212714243403042,1
-11.634146657925786,31.95011049630139,16.214439295027738,-1
-9.204942460003366,31.91493456072314,16.99138411227559,1
-9.200146026641253,31.90850307027622,16.99428761193999,-1
-10.67881435748901,-20.584703825197163,32.077050033453965,1
-10.67823710557889,-20.589741450481696,32.078649988279196,-1
-17.875219223075028,31.958071436346543,6.315757977387129,1
-17.875136592636824,31.952618040129316,6.313304716661081,-1
-9.827689121031106,-17.27178389755797,-14.510378663970432,1
-9.827054738482365,-17.276491857022258,-14.512394765597161,-1
-0.3405619782720344,-0.11784594578935591,16.438260833211277,1
-0.3386731107059403,-0.12252699509422721,16.438773078210396,-1
-12.147520367930257,-19.32156610148547,32.03981656191732,1
-12.1470521284023,-19.326568289399603,32.04143411160661,-1
38.83049189008244,13.17022943157155,-31.83337214589262,1
