x0,y0,label
1.2594824450405129,-0.0017545052955257,-1
-0.0002491007149227,0.2576093617704605,-1
-0.0008760371819584,0.426315120701664,-1
1.0661744117992782,0.0004069542759306,1
-0.0056332448303557,0.7914680978385483,-1
0.1376088871992759,0.0047795367398471,1
-0.0024817577610067,1.4409038189643222,-1
1.1052163250852705,0.0045610598017838,1
-0.0010589860367636,0.1255467052310676,-1
1.1597862427600787,-0.0020642759177525,-1
0.0038865168093425,0.5205401590971352,1
1.174456144058885,-0.0011686188871363,-1
-0.0046862622954111,1.4126198119995483,-1
1.5424660024048091,0.005725605657723,1
0.1719622823795594,4.507425272857199e-05,1
0.0009806592786506,1.0184322428823571,1
1.3846623650708696,-0.0049095526034169,-1
0.5684446985040454,-0.0024955562592676,-1
1.1960946884114825,-0.0058943856994599,-1
0.2331129538822761,0.0011796922019895,1
0.6604479993065508,-0.0013338386241238,-1
1.6033420418864703,-0.000656986521968,-1
1.3625578111076666,0.0013930649529147,1
-0.002120138618301,0.8532117311712186,-1
-0.004477368625427,1.6885889595520278,-1
1.9012240098979991,0.0008649070405132,1
0.0026047574404028,1.2577524141874568,1
0.7560202440317194,0.0020158394389402,1
0.0013862159186343,1.0469929282322572,1
-0.0018237501491483,0.4054410657604643,-1
0.0034518878646715,1.44054778191693,1
0.5323787957667194,0.0021852283547685,1
0.3691436169968896,-0.0061851591597762,-1
1.27484072137337,-0.00138724526157,-1
0.7794545109194091,0.0035735671965045,1
-0.0003235014944008,0.7855366412127485,-1
-0.0006556009517449,0.7061063958317442,-1
0.4474413673786568,0.0035405774441963,1
0.0012821092261743,0.2619434525398306,1
0.0059013568084032,0.4959853412593791,1
0.0198602211144403,0.0006719574843519,1
0.3888425461903054,0.0050762143503431,1
0.0049173428027157,1.0908061509942102,1
-0.0028571155027877,0.0263405712142577,-1
0.0813237891209988,-0.0032819613708328,-1
-0.0023570475786286,1.6332170969864404,-1
1.292655742407169,0.0014391378799051,1
1.4260628634693693,0.0007420855907611,1
0.7838381366805796,0.0011138739010878,1
0.3335969205157062,-0.0009169606562338,-1
0.3864939554819943,0.0020336053864082,1
0.4009266443430833,0.0011249216812573,1
0.0001368862237005,1.028115063985285,1
1.2493061296741397,0.0018190690939914,1
0.0833063879172219,-0.0004074148538048,-1
-0.0038930465416205,0.0216204351457271,-1
6.089289872192403e-05,0.5241182557793558,1
-0.0032160417833337,1.7827986666765576,-1
0.0025945928727691,0.759570496645835,1
0.3260149168911284,0.0025002313325162,1
-0.00790894369208,0.3552474875282757,-1
1.071901468212884,-0.0024359014486132,-1
-0.0005430118613574,0.1747343520564233,-1
0.0422572112933879,0.0016561142177604,1
-0.00450391422996,0.452254196150479,-1
0.1690124340519932,-0.0009085978556948,-1
0.3270654902815081,0.0052662018715812,1
0.8455267728567327,-0.0065640137690077,-1
0.663692885638699,-0.0008281488512787,-1
1.4414889115913403,0.0013620761955296,1
1.019570261961018,-0.0020269390638147,-1
-0.0005954651003404,0.6627593670194604,-1
1.0832796577021155,0.0078757811541915,1
0.9869881084181518,0.0031621850042554,1
1.2048581631380817,-0.0010554009125814,-1
1.946563922240224,-0.0015328145484871,-1
-0.0062496906468315,0.1669646101927883,-1
0.0037825583178644,1.0831274153728667,1
0.7301390873789178,-0.0002511603637953,-1
-0.0047405253432361,0.7449938265386649,-1
0.0047413354620003,1.8955543636619152,1
0.0872655194247438,0.0046392215033217,1
0.7693493941906169,-0.0028355379622019,-1
0.0021985882664079,0.1533119998918407,1
